company_id,company_name,year,year_numeric,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,operating_profit,net_profit,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_intensity_pct,capex_intensity_label,fcf_conversion_rate_pct,cfo_sign,cfi_sign,cff_sign,capital_allocation_pattern,negative_fcf_3yr_flag,negative_cfo_flag,financing_dependence_flag,capital_allocation_distress_flag,distress_flag,cashflow_health_score,cashflow_health_label
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2018,2018,2113.0,-1556.0,-1379.0,-822.0,16825.0,3204.0,2098.0,557.0,1.0071496663489037,High Quality,9.248142644873699,Capital Intensive,17.384519350811487,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2019,2019,2470.0,-918.0,-1117.0,434.0,19240.0,3765.0,2208.0,1552.0,1.118659420289855,High Quality,4.771309771309771,Moderate,41.221779548472774,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2020,2020,3038.0,-518.0,-2871.0,-351.0,20211.0,4157.0,2774.0,2520.0,1.0951694304253785,High Quality,2.5629607639404286,Asset Light,60.62063988453211,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2021,2021,3683.0,-541.0,-650.0,2492.0,21713.0,4856.0,3207.0,3142.0,1.1484253196133458,High Quality,2.491594897066274,Asset Light,64.70345963756178,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2022,2022,986.0,-317.0,-1808.0,-1138.0,29101.0,4804.0,3085.0,669.0,0.3196110210696921,Accrual Risk,1.089309645716642,Asset Light,13.925895087427145,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2023,2023,4193.0,-1282.0,-2140.0,771.0,34489.0,6260.0,4195.0,2911.0,0.999523241954708,Moderate,3.7171271999768045,Moderate,46.501597444089455,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Mar 2024,2024,6104.0,-2548.0,-2982.0,573.0,35495.0,7585.0,5558.0,3556.0,1.0982367758186398,High Quality,7.17847584166784,Moderate,46.88200395517469,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
AXISBANK,Axis Bank Ltd,Mar 2013,2013,2573.0,-10939.0,14931.0,6566.0,27183.0,8313.0,5179.0,-8366.0,0.4968140567677158,Accrual Risk,40.2420630541147,Capital Intensive,-100.63755563575123,+,-,+,Mixed,False,False,False,False,False,15,Distress
AXISBANK,Axis Bank Ltd,Mar 2014,2014,14464.0,-14166.0,7785.0,8082.0,30641.0,9644.0,6218.0,298.0,2.326149887423609,High Quality,46.23217257922392,Capital Intensive,3.090004147656574,+,-,+,Mixed,False,False,False,False,False,85,Strong
AXISBANK,Axis Bank Ltd,Mar 2015,2015,-15162.0,-7972.0,31045.0,7910.0,35479.0,11127.0,7358.0,-23134.0,-2.060614297363414,Accrual Risk,22.469629921925645,Capital Intensive,-207.90869057248136,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
AXISBANK,Axis Bank Ltd,Mar 2016,2016,-34495.0,9211.0,22495.0,-2789.0,40988.0,13367.0,8224.0,-25284.0,-4.19443093385214,Accrual Risk,22.47243095540158,Capital Intensive,-189.15239021470788,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
AXISBANK,Axis Bank Ltd,Mar 2017,2017,32209.0,-12458.0,-2487.0,17263.0,44542.0,23808.0,3679.0,19751.0,8.754824680619734,High Quality,27.96910780836065,Capital Intensive,82.95950940860214,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
AXISBANK,Axis Bank Ltd,Mar 2018,2018,-38390.0,-10007.0,41342.0,-7055.0,45780.0,28895.0,276.0,-48397.0,-139.09420289855072,Accrual Risk,21.858890345128877,Capital Intensive,-167.49264578646824,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
AXISBANK,Axis Bank Ltd,Mar 2019,2019,37125.0,-18674.0,5643.0,24094.0,54986.0,27155.0,4677.0,18451.0,7.937780628608082,High Quality,33.96137198559634,Capital Intensive,67.94697109187994,+,-,+,Mixed,False,False,False,False,False,85,Strong
AXISBANK,Axis Bank Ltd,Mar 2020,2020,30416.0,-9485.0,8865.0,29795.0,62635.0,35066.0,1627.0,20931.0,18.694529809465273,High Quality,15.14329049253612,Capital Intensive,59.690298294644386,+,-,+,Mixed,False,False,False,False,False,85,Strong
AXISBANK,Axis Bank Ltd,Mar 2021,2021,12633.0,-54288.0,7279.0,-34375.0,63346.0,31749.0,6588.0,-41655.0,1.9175774134790529,High Quality,85.70075458592493,Capital Intensive,-131.2009827081168,+,-,+,Mixed,False,False,False,False,False,55,Watch
AXISBANK,Axis Bank Ltd,Mar 2022,2022,28137.0,-27112.0,47894.0,48919.0,67377.0,29962.0,13025.0,1025.0,2.1602303262955855,High Quality,40.239250782908115,Capital Intensive,3.420999933248782,+,-,+,Mixed,False,False,False,False,False,85,Strong
AXISBANK,Axis Bank Ltd,Mar 2023,2023,22075.0,-32351.0,6641.0,-3636.0,85164.0,29089.0,9580.0,-10276.0,2.3042797494780793,High Quality,37.986707998684885,Capital Intensive,-35.32606827323043,+,-,+,Mixed,False,False,False,False,False,55,Watch
AXISBANK,Axis Bank Ltd,Mar 2024,2024,-5555.0,-9001.0,22341.0,7785.0,109369.0,37943.0,24861.0,-14556.0,-0.2234423394071035,Accrual Risk,8.229937185125584,Capital Intensive,-38.36280736894816,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2013,2013,2218.0,-1394.0,-1445.0,-621.0,20025.0,3656.0,3133.0,824.0,0.7079476540057453,Moderate,6.961298377028714,Moderate,22.538293216630198,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2014,2014,3502.0,-2072.0,-1496.0,-66.0,20137.0,4163.0,3380.0,1430.0,1.036094674556213,High Quality,10.28951680985251,Capital Intensive,34.350228200816716,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2015,2015,2114.0,-380.0,-1644.0,90.0,21595.0,4128.0,3026.0,1734.0,0.6986120290812955,Moderate,1.7596665894883075,Asset Light,42.00581395348838,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2016,2016,3690.0,-68.0,-3384.0,238.0,22574.0,4793.0,4061.0,3622.0,0.9086431913321842,Moderate,0.30123150527155135,Asset Light,75.56853745044857,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2017,2017,3267.0,-3610.0,-190.0,-532.0,21755.0,4429.0,4079.0,-343.0,0.8009316008825692,Moderate,16.593886462882097,Capital Intensive,-7.744411831113118,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2018,2018,4328.0,-1954.0,-1885.0,488.0,25210.0,4846.0,4219.0,2374.0,1.0258355060440862,High Quality,7.7508925029750095,Moderate,48.98885678910442,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2019,2019,2487.0,-273.0,-2074.0,140.0,30358.0,5198.0,4928.0,2214.0,0.5046672077922078,Moderate,0.8992687265300744,Asset Light,42.59330511735283,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2020,2020,3850.0,1766.0,-6247.0,-630.0,29919.0,5109.0,5212.0,5616.0,0.7386799693016116,Moderate,5.902603696647615,Moderate,109.92366412213741,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2021,2021,3120.0,-2869.0,-20.0,231.0,27741.0,4938.0,4857.0,251.0,0.6423718344657195,Moderate,10.342092931040698,Capital Intensive,5.0830295666261645,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2022,2022,4197.0,276.0,-4056.0,417.0,33145.0,5259.0,6166.0,4473.0,0.6806681803438209,Moderate,0.8327047820184039,Asset Light,85.05419281232174,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2023,2023,5277.0,1211.0,-7181.0,-692.0,36455.0,6465.0,6060.0,6488.0,0.8707920792079208,Moderate,3.3219037169112604,Moderate,100.35576179427687,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
BAJAJ-AUTO,Bajaj Auto Ltd,Mar 2024,2024,6558.0,-72.0,-6167.0,319.0,44870.0,8765.0,7708.0,6486.0,0.8508043591074209,Moderate,0.16046356139959886,Asset Light,73.99885909868796,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2013,2013,-6922.0,2953.0,4592.0,623.0,8055.0,3931.0,2214.0,-3969.0,-3.1264679313459802,Accrual Risk,36.660459342023586,Capital Intensive,-100.96667514627322,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2014,2014,-9807.0,3764.0,6521.0,478.0,6023.0,4491.0,2191.0,-6043.0,-4.476038338658147,Accrual Risk,62.49377386684376,Capital Intensive,-134.55800489868625,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2015,2015,-10731.0,3709.0,6839.0,-183.0,11335.0,5511.0,2409.0,-7022.0,-4.454545454545454,Accrual Risk,32.721658579620645,Capital Intensive,-127.41789148974777,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2016,2016,-9795.0,-886.0,11602.0,921.0,20533.0,6739.0,2775.0,-10681.0,-3.5297297297297296,Accrual Risk,4.315005113719379,Moderate,-158.4953257159816,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2017,2017,-10922.0,151.0,12513.0,1742.0,24507.0,8713.0,3450.0,-10771.0,-3.165797101449275,Accrual Risk,0.6161504876157833,Asset Light,-123.61987834270629,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2018,2018,-19580.0,-922.0,19590.0,-911.0,32862.0,10788.0,4176.0,-20502.0,-4.688697318007663,Accrual Risk,2.805672204978394,Asset Light,-190.04449388209122,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2019,2019,-27076.0,-6903.0,34535.0,555.0,42605.0,15037.0,5374.0,-33979.0,-5.038332713062895,Accrual Risk,16.20232367093064,Capital Intensive,-225.96927578639355,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2020,2020,-23369.0,-9948.0,34479.0,1162.0,54351.0,18258.0,5994.0,-33317.0,-3.898732065398732,Accrual Risk,18.303251090136335,Capital Intensive,-182.4789133530507,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2021,2021,4547.0,-3684.0,1687.0,2551.0,60592.0,19641.0,7367.0,863.0,0.6172118908646668,Moderate,6.0800105624504885,Moderate,4.393869965887684,+,-,+,Mixed,False,False,False,False,False,75,Healthy
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2022,2022,-33670.0,1445.0,32326.0,101.0,68406.0,21455.0,8314.0,-32225.0,-4.049795525619437,Accrual Risk,2.1123878022395695,Asset Light,-150.19808902353765,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2023,2023,-39480.0,-13945.0,51016.0,-2409.0,82072.0,29868.0,12210.0,-53425.0,-3.2334152334152333,Accrual Risk,16.99117847743445,Capital Intensive,-178.87036293022632,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Mar 2024,2024,-68674.0,-10960.0,82709.0,3075.0,110382.0,40886.0,15595.0,-79634.0,-4.403590894517474,Accrual Risk,9.929155115870342,Capital Intensive,-194.77082619967717,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2013,2013,473.0,-369.0,-332.0,-228.0,337.0,322.0,1856.0,104.0,0.2548491379310345,Accrual Risk,109.49554896142433,Capital Intensive,32.298136645962735,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2014,2014,872.0,-519.0,-326.0,27.0,423.0,400.0,1988.0,353.0,0.4386317907444668,Accrual Risk,122.69503546099291,Capital Intensive,88.25,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2015,2015,796.0,-464.0,-391.0,-59.0,524.0,484.0,2029.0,332.0,0.39231148348940365,Accrual Risk,88.54961832061069,Capital Intensive,68.59504132231406,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2016,2016,1147.0,1019.0,-761.0,1406.0,470.0,429.0,2265.0,2166.0,0.506401766004415,Moderate,216.8085106382979,Capital Intensive,504.8951048951049,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2017,2017,-923.0,-372.0,-110.0,-1406.0,842.0,628.0,2473.0,-1295.0,-0.3732308936514355,Accrual Risk,44.180522565320665,Capital Intensive,-206.21019108280257,-,-,-,Pre-Revenue,False,True,False,True,True,0,Distress
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2018,2018,1631.0,-1123.0,-434.0,74.0,420.0,355.0,2655.0,508.0,0.6143126177024482,Moderate,267.38095238095235,Capital Intensive,143.09859154929578,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2019,2019,628.0,-163.0,-536.0,-72.0,431.0,347.0,3048.0,465.0,0.20603674540682415,Accrual Risk,37.81902552204176,Capital Intensive,134.0057636887608,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2020,2020,1920.0,-800.0,-1028.0,92.0,435.0,301.0,3080.0,1120.0,0.6233766233766234,Moderate,183.90804597701148,Capital Intensive,372.09302325581393,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2021,2021,272.0,-308.0,-37.0,-73.0,457.0,352.0,3654.0,-36.0,0.07443897099069513,Accrual Risk,67.39606126914661,Capital Intensive,-10.227272727272728,+,-,-,Reinvestor,False,False,False,False,False,25,Distress
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2022,2022,1610.0,-151.0,-1460.0,-1.0,484.0,367.0,4126.0,1459.0,0.39020843431895297,Accrual Risk,31.198347107438018,Capital Intensive,397.54768392370573,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2023,2023,1728.0,-137.0,-1587.0,4.0,522.0,380.0,4946.0,1591.0,0.3493732308936514,Accrual Risk,26.245210727969347,Capital Intensive,418.6842105263158,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Mar 2024,2024,1941.0,-472.0,-1455.0,14.0,1702.0,1562.0,7365.0,1469.0,0.26354378818737273,Accrual Risk,27.73207990599295,Capital Intensive,94.0460947503201,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
BAJFINANCE,Bajaj Finance Ltd,Mar 2015,2015,-7064.0,-360.0,6867.0,-557.0,5392.0,1752.0,898.0,-7424.0,-7.866369710467706,Accrual Risk,6.6765578635014835,Moderate,-423.7442922374429,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2016,2016,-9870.0,-687.0,11656.0,1100.0,7299.0,2354.0,1279.0,-10557.0,-7.716966379984362,Accrual Risk,9.412248253185368,Capital Intensive,-448.4706881903144,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2017,2017,-10439.0,-3047.0,12513.0,-972.0,9970.0,3250.0,1836.0,-13486.0,-5.685729847494553,Accrual Risk,30.561685055165494,Capital Intensive,-414.95384615384614,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2018,2018,-20566.0,1075.0,19503.0,13.0,12746.0,4115.0,2496.0,-19491.0,-8.239583333333334,Accrual Risk,8.434018515612742,Capital Intensive,-473.65735115431346,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2019,2019,-29062.0,-5379.0,34449.0,9.0,18487.0,5454.0,3995.0,-34441.0,-7.27459324155194,Accrual Risk,29.09612159896143,Capital Intensive,-631.4814814814815,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2020,2020,-24412.0,-8758.0,34167.0,998.0,26374.0,9159.0,5264.0,-33170.0,-4.637537993920972,Accrual Risk,33.20694623492834,Capital Intensive,-362.15744076864286,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2021,2021,-807.0,-429.0,1741.0,505.0,26673.0,10839.0,4420.0,-1236.0,-0.18257918552036198,Accrual Risk,1.6083680125970081,Asset Light,-11.40326598394686,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2022,2022,-37090.0,6347.0,32275.0,1532.0,31641.0,11880.0,7028.0,-30743.0,-5.277461582242458,Accrual Risk,20.059416579754117,Capital Intensive,-258.7794612794613,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2023,2023,-42112.0,-10394.0,50675.0,-1831.0,41411.0,12693.0,11508.0,-52506.0,-3.659367396593674,Accrual Risk,25.09961121441163,Capital Intensive,-413.66107303238005,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BAJFINANCE,Bajaj Finance Ltd,Mar 2024,2024,-72760.0,-7171.0,82415.0,2484.0,54972.0,16099.0,14451.0,-79931.0,-5.034945678499758,Accrual Risk,13.044822818889617,Capital Intensive,-496.49667681222434,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
BANKBARODA,Bank of Baroda,Mar 2013,2013,23196.0,-514.0,-790.0,21892.0,36442.0,10950.0,4829.0,22682.0,4.803478981155519,High Quality,1.410460457713627,Asset Light,207.14155251141554,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BANKBARODA,Bank of Baroda,Mar 2014,2014,42233.0,-730.0,5151.0,46654.0,40463.0,12049.0,5036.0,41503.0,8.386219221604447,High Quality,1.8041173417690237,Asset Light,344.45182172794426,+,-,+,Mixed,False,False,False,False,False,85,Strong
BANKBARODA,Bank of Baroda,Mar 2015,2015,17838.0,-556.0,-6.0,17276.0,44915.0,13466.0,3950.0,17282.0,4.5159493670886075,High Quality,1.2378937993988643,Asset Light,128.3380365364622,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BANKBARODA,Bank of Baroda,Mar 2016,2016,-10011.0,-4005.0,-616.0,-14632.0,45799.0,25391.0,-5033.0,-14016.0,1.9890721239817206,High Quality,8.744732417738378,Capital Intensive,-55.20066165176637,-,-,-,Pre-Revenue,False,True,False,True,True,40,Watch
BANKBARODA,Bank of Baroda,Mar 2017,2017,17865.0,-551.0,-198.0,17116.0,44473.0,19250.0,1855.0,17314.0,9.630727762803234,High Quality,1.238953972072943,Asset Light,89.94285714285715,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BANKBARODA,Bank of Baroda,Mar 2018,2018,-59692.0,-414.0,3413.0,-56692.0,46056.0,26093.0,-1836.0,-60106.0,32.5119825708061,High Quality,0.8989056800416885,Asset Light,-230.35296822902694,-,-,+,Growth Funded by Debt,False,True,True,True,True,30,Distress
BANKBARODA,Bank of Baroda,Mar 2019,2019,-1449.0,-2537.0,4449.0,462.0,52906.0,25815.0,1166.0,-3986.0,-1.2427101200686106,Accrual Risk,4.795297319774694,Moderate,-15.440635289560333,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BANKBARODA,Bank of Baroda,Mar 2020,2020,18531.0,-139.0,14729.0,33120.0,78895.0,40583.0,981.0,18392.0,18.889908256880734,High Quality,0.1761835350782686,Asset Light,45.319468743069756,+,-,+,Mixed,False,False,False,False,False,85,Strong
BANKBARODA,Bank of Baroda,Mar 2021,2021,-887.0,-471.0,-986.0,-2344.0,74314.0,38070.0,1620.0,-1358.0,-0.5475308641975308,Accrual Risk,0.6337971310923918,Asset Light,-3.5671132125032834,-,-,-,Pre-Revenue,False,True,False,True,True,0,Distress
BANKBARODA,Bank of Baroda,Mar 2022,2022,6210.0,-3645.0,-998.0,1567.0,73385.0,37518.0,7933.0,2565.0,0.7828060002521114,Moderate,4.9669550998160386,Moderate,6.836718375179913,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
BANKBARODA,Bank of Baroda,Mar 2023,2023,-21354.0,-1096.0,-5405.0,-27855.0,94503.0,38231.0,15005.0,-22450.0,-1.423125624791736,Accrual Risk,1.159751542279081,Asset Light,-58.7219795453951,-,-,-,Pre-Revenue,False,True,False,True,True,0,Distress
BANKBARODA,Bank of Baroda,Mar 2024,2024,-6274.0,-1285.0,5476.0,-2084.0,118379.0,44379.0,18869.0,-7559.0,-0.3325030473263024,Accrual Risk,1.0854965830088108,Asset Light,-17.03283084341693,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
BEL,Bharat Electronics Ltd,Mar 2013,2013,-1539.0,1753.0,-158.0,56.0,6273.0,669.0,911.0,214.0,-1.6893523600439078,Accrual Risk,27.94516180455922,Capital Intensive,31.988041853512705,-,+,-,Other,False,True,False,False,True,45,Watch
BEL,Bharat Electronics Ltd,Mar 2014,2014,-569.0,759.0,-213.0,-23.0,6518.0,925.0,952.0,190.0,-0.5976890756302521,Accrual Risk,11.644676281067811,Capital Intensive,20.54054054054054,-,+,-,Other,False,True,False,False,True,45,Watch
BEL,Bharat Electronics Ltd,Mar 2015,2015,1434.0,-839.0,-209.0,386.0,7093.0,1179.0,1197.0,595.0,1.1979949874686717,High Quality,11.828563372338925,Capital Intensive,50.46649703138253,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BEL,Bharat Electronics Ltd,Mar 2016,2016,2260.0,-1470.0,-318.0,472.0,7354.0,1393.0,1337.0,790.0,1.6903515332834704,High Quality,19.989121566494426,Capital Intensive,56.71213208901651,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
BEL,Bharat Electronics Ltd,Mar 2017,2017,-61.0,3115.0,-2857.0,197.0,8656.0,1792.0,1523.0,3054.0,-0.04005252790544977,Accrual Risk,35.9865988909427,Capital Intensive,170.42410714285714,-,+,-,Other,False,True,False,False,True,45,Watch
